time,queue_size,motor_target,motor_pos,motor_velocity,motor_acceleration,motor_nsec_per_pulse,pt203,pt204,ptf401
1.80607533,0,72.62999725,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,205.32226562,3.17382812
1.80707896,0,72.72000122,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,200.19531250,3.17382812
1.80804706,0,72.80999756,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,197.02148437,3.41796875
1.80907786,0,72.90000153,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,192.87109375,3.17382812
1.81005991,0,72.98999786,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,189.94140625,3.41796875
1.81107831,0,73.07999420,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,185.79101562,3.17382812
1.81207657,0,73.17000580,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,183.34960937,3.17382812
1.81306779,0,73.26000214,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,180.90820312,3.90625000
1.81409061,0,73.34999847,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,177.97851562,3.41796875
1.81521022,0,73.44000244,0.00000000,225.00000000,0.00000000,51181536218,2.44140625,175.29296875,2.92968750
1.81607866,0,73.52999878,0.00000000,225.00000000,0.00000000,51181536218,2.68554687,174.80468750,3.90625000
1.81709146,0,73.62000275,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,173.58398437,3.41796875
1.81808841,0,73.70999908,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,172.36328125,2.92968750
1.81907427,0,73.80000305,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,172.60742187,3.90625000
1.82007349,0,73.88999939,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,172.11914062,2.44140625
1.82108748,0,73.98000336,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,172.11914062,2.92968750
1.82206428,0,74.06999969,0.00000000,225.00000000,0.00000000,51181536218,3.41796875,172.11914062,3.41796875
1.82307076,0,74.16000366,0.00000000,225.00000000,0.00000000,51181536218,3.90625000,172.60742187,2.92968750
1.82406318,0,74.25000000,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,174.31640625,3.66210937
1.82506967,0,74.33999634,0.00000000,225.00000000,0.00000000,51181536218,3.90625000,175.04882812,3.17382812
1.82607055,0,74.43000031,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,177.24609375,2.92968750
1.82707441,0,74.52000427,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,179.19921875,3.17382812
1.82810354,0,74.61000061,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,181.15234375,2.68554687
1.82906425,0,74.69999695,0.00000000,225.00000000,0.00000000,51181536218,2.44140625,183.83789062,2.92968750
1.83006656,0,74.79000092,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,187.50000000,3.66210937
1.83106756,0,74.88000488,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,191.65039062,2.68554687
1.83205903,0,74.97000122,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,194.09179687,3.41796875
1.83306706,0,75.05999756,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,198.24218750,3.66210937
1.83407271,0,75.15000153,0.00000000,225.00000000,0.00000000,51181536218,3.17382812,202.63671875,3.66210937
1.83506453,0,75.24000549,0.00000000,225.00000000,0.00000000,51181536218,3.66210937,206.29882812,3.41796875
1.83607066,0,75.33000183,0.00000000,225.00000000,0.00000000,51181536218,2.92968750,211.42578125,2.68554687
