Target_Thrust_lbf,Target_OF,Req_Fuel_Valve_deg,Req_LOx_Valve_deg
354.040404040404,1.35757575757576,43.5623648165142,11.4129100865142
354.040404040404,1.36363636363636,43.5180931759606,11.3859063318443
354.040404040404,1.36969696969697,43.4742762492111,11.3587575710357
354.040404040404,1.37575757575758,43.4309066026775,11.3314675255905
354.040404040404,1.38181818181818,43.3879769782624,11.3040398505709
354.040404040404,1.38787878787879,43.3454802878996,11.2764781357782
354.040404040404,1.39393939393939,43.3034096083058,11.2487859069099
354.040404040404,1.4,43.2617581759306,11.2209666266956
354.040404040404,1.40606060606061,43.2237586780741,11.2058757130859
354.040404040404,1.41212121212121,43.1861050562635,11.1905795967178
354.040404040404,1.41818181818182,43.1487923394864,11.1750818984925
354.040404040404,1.42424242424242,43.111815659689,11.159386185633
354.040404040404,1.43030303030303,43.0751702489615,11.143495972492
354.040404040404,1.43636363636364,43.0388514368201,11.1274147213467
354.040404040404,1.44242424242424,43.0028546475789,11.1111458431811
354.040404040404,1.44848484848485,42.967175397811,11.094692698457
354.040404040404,1.45454545454545,42.9334550273574,11.0848474968639
354.040404040404,1.46060606060606,42.9005605068599,11.0770463695518
354.040404040404,1.46666666666667,42.8679351740465,11.0690237206854
354.040404040404,1.47272727272727,42.8355755791167,11.0607827672629
354.040404040404,1.47878787878788,42.8034783357915,11.052326684405
354.040404040404,1.48484848484848,42.7716401197687,11.0436586059142
354.040404040404,1.49090909090909,42.7400576672252,11.0347816248259
354.040404040404,1.4969696969697,42.7087277733633,11.0256987939528
354.040404040404,1.5030303030303,42.6783784734867,11.0195320359044
354.040404040404,1.50909090909091,42.6489904710418,11.0162647090732
354.040404040404,1.51515151515152,42.619824461491,11.0127742678396
354.040404040404,1.52121212121212,42.590877833926,11.009063573103
354.040404040404,1.52727272727273,42.5621480214343,11.0051354517544
354.040404040404,1.53333333333333,42.5336325001205,11.0009926970954
354.040404040404,1.53939393939394,42.5053287881543,10.9966380692518
354.040404040404,1.54545454545455,42.4772344448438,10.9920742955811
354.040404040404,1.55151515151515,42.4496487904012,10.9886419686052
354.040404040404,1.55757575757576,42.4231627537998,10.9890080984561
354.040404040404,1.56363636363636,42.396862954317,10.9891547035899
354.040404040404,1.56969696969697,42.3707473621626,10.9890843178727
354.040404040404,1.57575757575758,42.3448139791529,10.9887994473295
354.040404040404,1.58181818181818,42.3190608380611,10.9883025704646
354.040404040404,1.58787878787879,42.2934860019839,10.9875961385785
354.040404040404,1.59393939393939,42.2680875637246,10.9866825760803
354.040404040404,1.6,42.2428636451917,10.9855642807971
358.080808080808,1,46.9357187913249,11.5387510445834
358.080808080808,1.00606060606061,46.8719024155105,11.588060855792
